date,company,ev_ebitda,pb,oil_price,oil_price_mom,copper_price,copper_price_mom,sp500_pe,rev_growth_cq,ebitda_growth_cq,ebitda_growth_ltm,roic_cq,roic_ltm,dummy_XOM,dummy_CVX,dummy_EOG,dummy_BP,dummy_DVN,covid_dummy
2015-05-31,COP,5.571253485,1.613788549,60.3,0.0112359550561795,2.642,-0.0875496460024176,21.92,-0.506142,-0.667354306,-0.28354384,-0.034872,0.019652,0,0,0,0,0,0
2015-05-31,CVX,4.502139894,1.24316736,60.3,0.0112359550561795,2.642,-0.0875496460024176,21.92,-0.3792219999999999,-0.480303652,-0.19500213,0.01216,0.050661,0,1,0,0,0,0
2015-05-31,DVN,5.278965334,1.489800633,60.3,0.0112359550561795,2.642,-0.0875496460024176,21.92,-0.278616,-0.378828229,0.373583684,-0.40866,-0.07196,0,0,0,0,1,0
2015-05-31,EOG,5.814545568,2.786697921,60.3,0.0112359550561795,2.642,-0.0875496460024176,21.92,-0.470017,-0.621302868,0.027797623,-0.043572,0.076229,0,0,1,0,0,0
2015-05-31,XOM,5.635305886,2.080457091,60.3,0.0112359550561795,2.642,-0.0875496460024176,21.92,-0.369218,-0.435945274,-0.205982876,0.038628,0.080168,1,0,0,0,0,0
2015-06-30,BP,6.937123697,1.1472327,59.47,-0.013764510779436,2.533,-0.0412566237698712,22.12,-0.398572,-0.314001747,-0.159783301,0.02134,-0.018588,0,0,0,1,0,0
2015-06-30,COP,5.486070925,1.557932759,59.47,-0.013764510779436,2.533,-0.0412566237698712,22.12,-0.506142,-0.667354306,-0.28354384,-0.034872,0.019652,0,0,0,0,0,0
2015-06-30,CVX,4.217688073,1.17367371,59.47,-0.013764510779436,2.533,-0.0412566237698712,22.12,-0.3792219999999999,-0.480303652,-0.19500213,0.01216,0.050661,0,1,0,0,0,0
2015-06-30,DVN,5.009917763,1.595665992,59.47,-0.013764510779436,2.533,-0.0412566237698712,22.12,-0.278616,-0.378828229,0.373583684,-0.40866,-0.07196,0,0,0,0,1,0
2015-06-30,EOG,5.77679313,2.758766407,59.47,-0.013764510779436,2.533,-0.0412566237698712,22.12,-0.470017,-0.621302868,0.027797623,-0.043572,0.076229,0,0,1,0,0,0
2015-06-30,XOM,5.529671209,2.009047035,59.47,-0.013764510779436,2.533,-0.0412566237698712,22.12,-0.369218,-0.435945274,-0.205982876,0.038628,0.080168,1,0,0,0,0,0
2015-07-31,BP,6.508892067,1.061436258,47.12,-0.207667731629393,2.425,-0.0426371891038295,22.4,-0.341423,-0.281879981,-0.257598761,-0.18014,-0.071867,0,0,0,1,0,0
2015-07-31,COP,4.715463873,1.277093878,47.12,-0.207667731629393,2.425,-0.0426371891038295,22.4,-0.418062,-0.54914276,-0.437250816,-0.059856,-0.011603,0,0,0,0,0,0
2015-07-31,CVX,3.904425033,1.076465739,47.12,-0.207667731629393,2.425,-0.0426371891038295,22.4,-0.347886,-0.544512079,-0.347991502,-0.03012,0.022912,0,1,0,0,0,0
2015-07-31,DVN,4.486287955,1.325564185,47.12,-0.207667731629393,2.425,-0.0426371891038295,22.4,-0.263394,-0.60598345,0.277598779,-0.347916,-0.175591,0,0,0,0,1,0
2015-07-31,EOG,5.158209062,2.432429828,47.12,-0.207667731629393,2.425,-0.0426371891038295,22.4,-0.4281049999999999,-0.530011105,-0.133969488,-0.014304,0.044808,0,0,1,0,0,0
2015-07-31,XOM,5.289310289,1.912699707,47.12,-0.207667731629393,2.425,-0.0426371891038295,22.4,-0.331668,-0.328491277,-0.273200192,0.021252,0.056413,1,0,0,0,0,0
2015-08-31,BP,6.01951053,0.963388398,49.2,0.0441426146010188,2.3665,-0.0241237113402061,22.15,-0.341423,-0.281879981,-0.257598761,-0.18014,-0.071867,0,0,0,1,0,0
2015-08-31,COP,4.632625355,1.246904333,49.2,0.0441426146010188,2.3665,-0.0241237113402061,22.15,-0.418062,-0.54914276,-0.437250816,-0.059856,-0.011603,0,0,0,0,0,0
2015-08-31,CVX,3.610765436,0.985340871,49.2,0.0441426146010188,2.3665,-0.0241237113402061,22.15,-0.347886,-0.544512079,-0.347991502,-0.03012,0.022912,0,1,0,0,0,0
2015-08-31,DVN,4.134774798,1.1442446,49.2,0.0441426146010188,2.3665,-0.0241237113402061,22.15,-0.263394,-0.60598345,0.277598779,-0.347916,-0.175591,0,0,0,0,1,0
2015-08-31,EOG,5.225109703,2.467723537,49.2,0.0441426146010188,2.3665,-0.0241237113402061,22.15,-0.4281049999999999,-0.530011105,-0.133969488,-0.014304,0.044808,0,0,1,0,0,0
2015-08-31,XOM,5.050154185,1.816835323,49.2,0.0441426146010188,2.3665,-0.0241237113402061,22.15,-0.331668,-0.328491277,-0.273200192,0.021252,0.056413,1,0,0,0,0,0
2015-09-30,BP,5.652588246,0.91988478,45.09,-0.0835365853658536,2.3545,-0.0050707796323684,21.45,-0.341423,-0.281879981,-0.257598761,-0.18014,-0.071867,0,0,0,1,0,0
2015-09-30,COP,4.629856645,1.339367335,45.09,-0.0835365853658536,2.3545,-0.0050707796323684,21.45,-0.418062,-0.54914276,-0.437250816,-0.059856,-0.011603,0,0,0,0,0,0
2015-09-30,CVX,3.590750187,0.958318627,45.09,-0.0835365853658536,2.3545,-0.0050707796323684,21.45,-0.347886,-0.544512079,-0.347991502,-0.03012,0.022912,0,1,0,0,0,0
2015-09-30,DVN,3.761511893,1.320054555,45.09,-0.0835365853658536,2.3545,-0.0050707796323684,21.45,-0.263394,-0.60598345,0.277598779,-0.347916,-0.175591,0,0,0,0,1,0
2015-09-30,EOG,4.9711061,3.012287874,45.09,-0.0835365853658536,2.3545,-0.0050707796323684,21.45,-0.4281049999999999,-0.530011105,-0.133969488,-0.014304,0.044808,0,0,1,0,0,0
2015-09-30,XOM,4.993953135,1.812962977,45.09,-0.0835365853658536,2.3545,-0.0050707796323684,21.45,-0.331668,-0.328491277,-0.273200192,0.021252,0.056413,1,0,0,0,0,0
2015-10-31,BP,6.390723688,1.074678953,46.59,0.0332667997338655,2.3355,-0.0080696538543213,22.68,-0.404563,-0.421265492,-0.342446636,-0.041224,-0.084749,0,0,0,1,0,0
2015-10-31,COP,5.005426391,1.489892563,46.59,0.0332667997338655,2.3355,-0.0080696538543213,22.68,-0.420352,-0.787699586,-0.612001474,-0.111232,-0.063775,0,0,0,0,0,0
2015-10-31,CVX,4.061308379,1.104107465,46.59,0.0332667997338655,2.3355,-0.0080696538543213,22.68,-0.376997,-0.446387298,-0.448963197,0.0008,0.003473,0,1,0,0,0,0
2015-10-31,DVN,4.013186994,1.492312955,46.59,0.0332667997338655,2.3355,-0.0080696538543213,22.68,-0.315824,-0.56368461,-0.140934844,-0.480244,-0.321574,0,0,0,0,1,0
2015-10-31,EOG,5.751680806,3.552512068,46.59,0.0332667997338655,2.3355,-0.0080696538543213,22.68,-0.53273,-0.713678716,-0.453866965,-0.765636,-0.192055,0,0,1,0,0,0
2015-10-31,XOM,5.49858455,2.017546157,46.59,0.0332667997338655,2.3355,-0.0080696538543213,22.68,-0.374356,-0.37543054,-0.359449578,0.022264,0.037956,1,0,0,0,0,0
2015-11-30,BP,6.234167139,1.041847524,41.65,-0.1060313371968234,2.083,-0.1081138942410618,23.67,-0.404563,-0.421265492,-0.342446636,-0.041224,-0.084749,0,0,0,1,0,0
2015-11-30,COP,5.054201683,1.509441294,41.65,-0.1060313371968234,2.083,-0.1081138942410618,23.67,-0.420352,-0.787699586,-0.612001474,-0.111232,-0.063775,0,0,0,0,0,0
2015-11-30,CVX,4.07856218,1.109453056,41.65,-0.1060313371968234,2.083,-0.1081138942410618,23.67,-0.376997,-0.446387298,-0.448963197,0.0008,0.003473,0,1,0,0,0,0
2015-11-30,DVN,4.225342864,1.637522515,41.65,-0.1060313371968234,2.083,-0.1081138942410618,23.67,-0.315824,-0.56368461,-0.140934844,-0.480244,-0.321574,0,0,0,0,1,0
2015-11-30,EOG,5.607225593,3.452536754,41.65,-0.1060313371968234,2.083,-0.1081138942410618,23.67,-0.53273,-0.713678716,-0.453866965,-0.765636,-0.192055,0,0,1,0,0,0
2015-11-30,XOM,5.433626037,1.991211254,41.65,-0.1060313371968234,2.083,-0.1081138942410618,23.67,-0.374356,-0.37543054,-0.359449578,0.022264,0.037956,1,0,0,0,0,0
2015-12-31,BP,17.7095875,0.986756959,37.04,-0.1106842737094837,2.163,0.0384061449831971,23.74,-0.404563,-0.421265492,-0.342446636,-0.041224,-0.084749,0,0,0,1,0,0
2015-12-31,COP,42.97792953,1.45135154,37.04,-0.1106842737094837,2.163,0.0384061449831971,23.74,-0.420352,-0.787699586,-0.612001474,-0.111232,-0.063775,0,0,0,0,0,0
2015-12-31,CVX,7.652457492,1.109104137,37.04,-0.1106842737094837,2.163,0.0384061449831971,23.74,-0.376997,-0.446387298,-0.448963197,0.0008,0.003473,0,1,0,0,0,0
2015-12-31,DVN,-1.59567586,1.897574124,37.04,-0.1106842737094837,2.163,0.0384061449831971,23.74,-0.315824,-0.56368461,-0.140934844,-0.480244,-0.321574,0,0,0,0,1,0
2015-12-31,EOG,-13.31137769,3.007369864,37.04,-0.1106842737094837,2.163,0.0384061449831971,23.74,-0.53273,-0.713678716,-0.453866965,-0.765636,-0.192055,0,0,1,0,0,0
2015-12-31,XOM,9.04999876,1.896600336,37.04,-0.1106842737094837,2.163,0.0384061449831971,23.74,-0.374356,-0.37543054,-0.359449578,0.022264,0.037956,1,0,0,0,0,0
2016-01-31,BP,18.17315575,1.020112167,33.62,-0.0923326133909288,2.086,-0.0355987055016181,22.18,-0.339064,-0.310442387,-0.332273178,-0.1244,-0.082841,0,0,0,1,0,0
2016-01-31,COP,37.95875803,1.214795849,33.62,-0.0923326133909288,2.086,-0.0355987055016181,22.18,-0.464283,-0.668117519,-0.679372663,-0.26028,-0.115765,0,0,0,0,0,0
2016-01-31,CVX,7.398544247,1.06607642,33.62,-0.0923326133909288,2.086,-0.0355987055016181,22.18,-0.3443289999999999,-0.490282417,-0.49126335,-0.05386,-0.01809,0,1,0,0,0,0
2016-01-31,DVN,-1.498422427,1.654447439,33.62,-0.0923326133909288,2.086,-0.0355987055016181,22.18,-0.313259,-0.804425837,-0.693539481,-0.713808,-0.43111,0,0,0,0,1,0
2016-01-31,EOG,-13.34889935,3.017140949,33.62,-0.0923326133909288,2.086,-0.0355987055016181,22.18,-0.481603,-0.739144548,-0.656996222,-0.07666,-0.226349,0,0,1,0,0,0
2016-01-31,XOM,9.039692498,1.894167237,33.62,-0.0923326133909288,2.086,-0.0355987055016181,22.18,-0.323424,-0.465160643,-0.367776718,-0.005136,0.019075,1,0,0,0,0,0
2016-02-29,BP,16.80853619,0.921923456,33.75,0.0038667459845331,2.147,0.0292425695110258,22.02,-0.339064,-0.310442387,-0.332273178,-0.1244,-0.082841,0,0,0,1,0,0
2016-02-29,COP,34.49986031,1.051776526,33.75,0.0038667459845331,2.147,0.0292425695110258,22.02,-0.464283,-0.668117519,-0.679372663,-0.26028,-0.115765,0,0,0,0,0,0
2016-02-29,CVX,7.179201718,1.028906999,33.75,0.0038667459845331,2.147,0.0292425695110258,22.02,-0.3443289999999999,-0.490282417,-0.49126335,-0.05386,-0.01809,0,1,0,0,0,0
2016-02-29,DVN,-1.329462263,1.232059015,33.75,0.0038667459845331,2.147,0.0292425695110258,22.02,-0.313259,-0.804425837,-0.693539481,-0.713808,-0.43111,0,0,0,0,1,0
2016-02-29,EOG,-12.32492573,2.750486138,33.75,0.0038667459845331,2.147,0.0292425695110258,22.02,-0.481603,-0.739144548,-0.656996222,-0.07666,-0.226349,0,0,1,0,0,0
2016-02-29,XOM,9.265290478,1.947426328,33.75,0.0038667459845331,2.147,0.0292425695110258,22.02,-0.323424,-0.465160643,-0.367776718,-0.005136,0.019075,1,0,0,0,0,0
2016-03-31,BP,17.89935368,0.968280527,38.34,0.1360000000000001,2.208,0.0284117373078716,23.39,-0.339064,-0.310442387,-0.332273178,-0.1244,-0.082841,0,0,0,1,0,0
2016-03-31,COP,39.90226958,1.275802737,38.34,0.1360000000000001,2.208,0.0284117373078716,23.39,-0.464283,-0.668117519,-0.679372663,-0.26028,-0.115765,0,0,0,0,0,0
2016-03-31,CVX,8.295243546,1.19622245,38.34,0.1360000000000001,2.208,0.0284117373078716,23.39,-0.3443289999999999,-0.490282417,-0.49126335,-0.05386,-0.01809,0,1,0,0,0,0
2016-03-31,DVN,-1.667606401,2.243145086,38.34,0.1360000000000001,2.208,0.0284117373078716,23.39,-0.313259,-0.804425837,-0.693539481,-0.713808,-0.43111,0,0,0,0,1,0
2016-03-31,EOG,-13.72195063,3.218976014,38.34,0.1360000000000001,2.208,0.0284117373078716,23.39,-0.481603,-0.739144548,-0.656996222,-0.07666,-0.226349,0,0,1,0,0,0
2016-03-31,XOM,9.700886371,2.013016331,38.34,0.1360000000000001,2.208,0.0284117373078716,23.39,-0.323424,-0.465160643,-0.367776718,-0.005136,0.019075,1,0,0,0,0,0
2016-04-30,BP,19.52482591,1.086682883,45.92,0.1977047470005215,2.2985,0.0409873188405798,23.97,-0.302029,-0.431141538,-0.362170978,-0.0444,-0.098059,0,0,0,1,0,0
2016-04-30,COP,44.87167826,1.514045513,45.92,0.1977047470005215,2.2985,0.0409873188405798,23.97,-0.372302,-0.693023256,-0.66517629,-0.106524,-0.131584,0,0,0,0,0,0
2016-04-30,CVX,8.789013869,1.281237001,45.92,0.1977047470005215,2.2985,0.0409873188405798,23.97,-0.296341,-0.564153178,-0.506087119,-0.05644,-0.034827,0,1,0,0,0,0
2016-04-30,DVN,-1.882712953,2.834503535,45.92,0.1977047470005215,2.2985,0.0409873188405798,23.97,-0.294038,-0.632368703,-0.671812397,-0.53906,-0.494787,0,0,0,0,1,0
2016-04-30,EOG,-15.36290796,3.66481723,45.92,0.1977047470005215,2.2985,0.0409873188405798,23.97,-0.402083,-0.562641929,-0.656986188,-0.115712,-0.237378,0,0,1,0,0,0
2016-04-30,XOM,10.19549767,2.128850863,45.92,0.1977047470005215,2.2985,0.0409873188405798,23.97,-0.28598,-0.391155213,-0.384557355,-0.022768,0.00364,1,0,0,0,0,0
2016-05-31,BP,18.55694134,1.016180409,49.1,0.0692508710801393,2.1185,-0.0783119425712421,23.81,-0.302029,-0.431141538,-0.362170978,-0.0444,-0.098059,0,0,0,1,0,0
2016-05-31,COP,42.22837577,1.387320632,49.1,0.0692508710801393,2.1185,-0.0783119425712421,23.81,-0.372302,-0.693023256,-0.66517629,-0.106524,-0.131584,0,0,0,0,0,0
2016-05-31,CVX,8.703077441,1.266440958,49.1,0.0692508710801393,2.1185,-0.0783119425712421,23.81,-0.296341,-0.564153178,-0.506087119,-0.05644,-0.034827,0,1,0,0,0,0
2016-05-31,DVN,-1.924632816,2.949747191,49.1,0.0692508710801393,2.1185,-0.0783119425712421,23.81,-0.294038,-0.632368703,-0.671812397,-0.53906,-0.494787,0,0,0,0,1,0
2016-05-31,EOG,-15.15719827,3.608926771,49.1,0.0692508710801393,2.1185,-0.0783119425712421,23.81,-0.402083,-0.562641929,-0.656986188,-0.115712,-0.237378,0,0,1,0,0,0
2016-05-31,XOM,10.25925214,2.143781717,49.1,0.0692508710801393,2.1185,-0.0783119425712421,23.81,-0.28598,-0.391155213,-0.384557355,-0.022768,0.00364,1,0,0,0,0,0
2016-06-30,BP,20.69436483,1.198855574,48.33,-0.0156822810590632,2.2205,0.0481472740146329,23.97,-0.302029,-0.431141538,-0.362170978,-0.0444,-0.098059,0,0,0,1,0,0
2016-06-30,COP,42.74270274,1.438281082,48.33,-0.0156822810590632,2.2205,0.0481472740146329,23.97,-0.372302,-0.693023256,-0.66517629,-0.106524,-0.131584,0,0,0,0,0,0
2016-06-30,CVX,9.087636252,1.343842804,48.33,-0.0156822810590632,2.2205,0.0481472740146329,23.97,-0.296341,-0.564153178,-0.506087119,-0.05644,-0.034827,0,1,0,0,0,0
2016-06-30,DVN,-1.932300533,3.918918919,48.33,-0.0156822810590632,2.2205,0.0481472740146329,23.97,-0.294038,-0.632368703,-0.671812397,-0.53906,-0.494787,0,0,0,0,1,0
2016-06-30,EOG,-15.4693123,3.809787438,48.33,-0.0156822810590632,2.2205,0.0481472740146329,23.97,-0.402083,-0.562641929,-0.656986188,-0.115712,-0.237378,0,0,1,0,0,0
2016-06-30,XOM,10.7899312,2.278590171,48.33,-0.0156822810590632,2.2205,0.0481472740146329,23.97,-0.28598,-0.391155213,-0.384557355,-0.022768,0.00364,1,0,0,0,0,0
2016-07-31,BP,20.19812575,1.161420633,41.6,-0.1392509828264018,2.2435,0.0103580274712902,24.52,-0.253629,-0.141668027,-0.334376695,-0.068752,-0.068662,0,0,0,1,0,0
2016-07-31,COP,40.90543255,1.346574169,41.6,-0.1392509828264018,2.2435,0.0103580274712902,24.52,-0.365221,-0.582454819,-0.702600435,-0.081788,-0.135781,0,0,0,0,0,0
2016-07-31,CVX,8.916326578,1.313717548,41.6,-0.1392509828264018,2.2435,0.0103580274712902,24.52,-0.252525,-0.31196492,-0.455554714,-0.071728,-0.045885,0,1,0,0,0,0
2016-07-31,DVN,-1.991794802,4.135219311,41.6,-0.1392509828264018,2.2435,0.0103580274712902,24.52,-0.283186,-0.147011309,-0.642421025,-0.285356,-0.482224,0,0,0,0,1,0
2016-07-31,EOG,-15.18867549,3.73133383,41.6,-0.1392509828264018,2.2435,0.0103580274712902,24.52,-0.272647,-0.332722673,-0.645931978,-0.080016,-0.256227,0,0,1,0,0,0
2016-07-31,XOM,10.2973719,2.162156984,41.6,-0.1392509828264018,2.2435,0.0103580274712902,24.52,-0.212693,-0.253862882,-0.374448475,-0.02588,-0.008157,1,0,0,0,0,0
2016-08-31,BP,19.95697075,1.143228548,44.7,0.0745192307692308,2.0905,-0.0681970135948295,24.57,-0.253629,-0.141668027,-0.334376695,-0.068752,-0.068662,0,0,0,1,0,0
2016-08-31,COP,41.05743691,1.354161431,44.7,0.0745192307692308,2.0905,-0.0681970135948295,24.57,-0.365221,-0.582454819,-0.702600435,-0.081788,-0.135781,0,0,0,0,0,0
2016-08-31,CVX,8.777820884,1.289360958,44.7,0.0745192307692308,2.0905,-0.0681970135948295,24.57,-0.252525,-0.31196492,-0.455554714,-0.071728,-0.045885,0,1,0,0,0,0
2016-08-31,DVN,-2.14184474,4.680748504,44.7,0.0745192307692308,2.0905,-0.0681970135948295,24.57,-0.283186,-0.147011309,-0.642421025,-0.285356,-0.482224,0,0,0,0,1,0
2016-08-31,EOG,-16.2979615,4.041441011,44.7,0.0745192307692308,2.0905,-0.0681970135948295,24.57,-0.272647,-0.332722673,-0.645931978,-0.080016,-0.256227,0,0,1,0,0,0
2016-08-31,XOM,10.11124824,2.11816031,44.7,0.0745192307692308,2.0905,-0.0681970135948295,24.57,-0.212693,-0.253862882,-0.374448475,-0.02588,-0.008157,1,0,0,0,0,0
2016-09-30,BP,20.83647911,1.213154125,48.24,0.0791946308724831,2.235,0.0691222195646974,24.22,-0.253629,-0.141668027,-0.334376695,-0.068752,-0.068662,0,0,0,1,0,0
2016-09-30,COP,42.02002213,1.489093765,48.24,0.0791946308724831,2.235,0.0691222195646974,24.22,-0.365221,-0.582454819,-0.702600435,-0.081788,-0.135781,0,0,0,0,0,0
2016-09-30,CVX,9.026980116,1.323496038,48.24,0.0791946308724831,2.235,0.0691222195646974,24.22,-0.252525,-0.31196492,-0.455554714,-0.071728,-0.045885,0,1,0,0,0,0
2016-09-30,DVN,-2.060131654,3.957815068,48.24,0.0791946308724831,2.235,0.0691222195646974,24.22,-0.283186,-0.147011309,-0.642421025,-0.285356,-0.482224,0,0,0,0,1,0
2016-09-30,EOG,-17.5779185,4.518385197,48.24,0.0791946308724831,2.235,0.0691222195646974,24.22,-0.272647,-0.332722673,-0.645931978,-0.080016,-0.256227,0,0,1,0,0,0
2016-09-30,XOM,10.15247101,2.121510891,48.24,0.0791946308724831,2.235,0.0691222195646974,24.22,-0.212693,-0.253862882,-0.374448475,-0.02588,-0.008157,1,0,0,0,0,0
2016-10-31,BP,21.01291845,1.22666088,46.86,-0.0286069651741294,2.2285,-0.0029082774049217,23.57,-0.162375,-0.190486925,-0.271464403,0.012172,-0.055542,0,0,0,1,0,0
2016-10-31,COP,42.00679878,1.488408651,46.86,-0.0286069651741294,2.2285,-0.0029082774049217,23.57,-0.150969,0.026926648,-0.558338279,-0.082276,-0.132148,0,0,0,0,0,0
2016-10-31,CVX,9.160471281,1.347028857,46.86,-0.0286069651741294,2.2285,-0.0029082774049217,23.57,-0.115607,-0.216010165,-0.399589977,-0.014924,-0.049336,0,1,0,0,0,0
2016-10-31,DVN,-1.874316423,3.397123973,46.86,-0.0286069651741294,2.2285,-0.0029082774049217,23.57,-0.119465,-0.269331017,-0.609892828,0.177172,-0.34194,0,0,0,0,1,0
2016-10-31,EOG,-16.54922591,4.224510284,46.86,-0.0286069651741294,2.2285,-0.0029082774049217,23.57,-0.06491,-0.039616499,-0.517701924,-0.059784,-0.083523,0,0,1,0,0,0
2016-10-31,XOM,9.745256985,2.025255356,46.86,-0.0286069651741294,2.2285,-0.0029082774049217,23.57,-0.129106,-0.21484375,-0.335001687,-0.008692,-0.015813,1,0,0,0,0,0
2016-11-30,BP,20.76951704,1.208028056,49.44,0.0550576184379001,2.635,0.1824096926183531,23.35,-0.162375,-0.190486925,-0.271464403,0.012172,-0.055542,0,0,0,1,0,0
2016-11-30,COP,45.35891669,1.662084874,49.44,0.0550576184379001,2.635,0.1824096926183531,23.35,-0.150969,0.026926648,-0.558338279,-0.082276,-0.132148,0,0,0,0,0,0
2016-11-30,CVX,9.657233484,1.434601807,49.44,0.0550576184379001,2.635,0.1824096926183531,23.35,-0.115607,-0.216010165,-0.399589977,-0.014924,-0.049336,0,1,0,0,0,0
2016-11-30,DVN,-2.18451867,4.33314863,49.44,0.0550576184379001,2.635,0.1824096926183531,23.35,-0.119465,-0.269331017,-0.609892828,0.177172,-0.34194,0,0,0,0,1,0
2016-11-30,EOG,-19.29545429,5.009047507,49.44,0.0550576184379001,2.635,0.1824096926183531,23.35,-0.06491,-0.039616499,-0.517701924,-0.059784,-0.083523,0,0,1,0,0,0
2016-11-30,XOM,10.15452765,2.12199703,49.44,0.0550576184379001,2.635,0.1824096926183531,23.35,-0.129106,-0.21484375,-0.335001687,-0.008692,-0.015813,1,0,0,0,0,0
2016-12-31,BP,22.33260409,1.32768523,53.72,0.0865695792880258,2.521,-0.0432637571157494,23.76,-0.162375,-0.190486925,-0.271464403,0.012172,-0.055542,0,0,0,1,0,0
2016-12-31,COP,46.43000762,1.717579051,53.72,0.0865695792880258,2.521,-0.0432637571157494,23.76,-0.150969,0.026926648,-0.558338279,-0.082276,-0.132148,0,0,0,0,0,0
2016-12-31,CVX,10.10512187,1.513558917,53.72,0.0865695792880258,2.521,-0.0432637571157494,23.76,-0.115607,-0.216010165,-0.399589977,-0.014924,-0.049336,0,1,0,0,0,0
2016-12-31,DVN,-2.105482465,4.094659589,53.72,0.0865695792880258,2.521,-0.0432637571157494,23.76,-0.119465,-0.269331017,-0.609892828,0.177172,-0.34194,0,0,0,0,1,0
2016-12-31,EOG,-19.05259317,4.939667411,53.72,0.0865695792880258,2.521,-0.0432637571157494,23.76,-0.06491,-0.039616499,-0.517701924,-0.059784,-0.083523,0,0,1,0,0,0
2016-12-31,XOM,10.45890985,2.193945612,53.72,0.0865695792880258,2.521,-0.0432637571157494,23.76,-0.129106,-0.21484375,-0.335001687,-0.008692,-0.015813,1,0,0,0,0,0
2017-01-31,BP,11.02999046,1.225556929,52.81,-0.0169396872673118,2.7655,0.0969853232844109,23.59,0.037266,0.578888474,-0.168911652,-0.017828,-0.029262,0,0,0,1,0,0
2017-01-31,COP,23.83244371,1.722971098,52.81,-0.0169396872673118,2.7655,0.0969853232844109,23.59,0.116256,1.121311475,-0.206187237,-0.021808,-0.076382,0,0,0,0,0,0
2017-01-31,CVX,14.5013725,1.446997995,52.81,-0.0169396872673118,2.7655,0.0969853232844109,23.59,0.081682,0.053619303,-0.286416324,-0.033332,-0.044273,0,1,0,0,0,0
2017-01-31,DVN,-36.94064843,2.878585932,52.81,-0.0169396872673118,2.7655,0.0969853232844109,23.59,-0.010827,-0.603975535,-0.542702703,0.457532,-0.054367,0,0,0,0,1,0
2017-01-31,EOG,28.08564168,4.189883668,52.81,-0.0169396872673118,2.7655,0.0969853232844109,23.59,0.3165469999999999,0.523960355,-0.160417107,-0.047988,-0.07245,0,0,1,0,0,0
2017-01-31,XOM,12.8038088,2.078894632,52.81,-0.0169396872673118,2.7655,0.0969853232844109,23.59,0.06483,0.111131969,-0.2844257,-0.026432,-0.021352,1,0,0,0,0,0
2017-02-28,BP,10.54846111,1.155388856,54.01,0.0227229691346335,2.766,0.0001807991321642,23.68,0.037266,0.578888474,-0.168911652,-0.017828,-0.029262,0,0,0,1,0,0
2017-02-28,COP,23.41606754,1.680921557,54.01,0.0227229691346335,2.766,0.0001807991321642,23.68,0.116256,1.121311475,-0.206187237,-0.021808,-0.076382,0,0,0,0,0,0
2017-02-28,CVX,14.63751426,1.463176263,54.01,0.0227229691346335,2.766,0.0001807991321642,23.68,0.081682,0.053619303,-0.286416324,-0.033332,-0.044273,0,1,0,0,0,0
2017-02-28,DVN,-35.85578116,2.749172831,54.01,0.0227229691346335,2.766,0.0001807991321642,23.68,-0.010827,-0.603975535,-0.542702703,0.457532,-0.054367,0,0,0,0,1,0
2017-02-28,EOG,26.94299682,4.003747355,54.01,0.0227229691346335,2.766,0.0001807991321642,23.68,0.3165469999999999,0.523960355,-0.160417107,-0.047988,-0.07245,0,0,1,0,0,0
2017-02-28,XOM,12.70370896,2.060510841,54.01,0.0227229691346335,2.766,0.0001807991321642,23.68,0.06483,0.111131969,-0.2844257,-0.026432,-0.021352,1,0,0,0,0,0
2017-03-31,BP,11.01062383,1.159386644,50.6,-0.0631364562118125,2.7295,-0.0131959508315256,23.6,0.037266,0.578888474,-0.168911652,-0.017828,-0.029262,0,0,0,1,0,0
2017-03-31,COP,24.14166878,1.745095866,50.6,-0.0631364562118125,2.7295,-0.0131959508315256,23.6,0.116256,1.121311475,-0.206187237,-0.021808,-0.076382,0,0,0,0,0,0
2017-03-31,CVX,14.036802,1.387651197,50.6,-0.0631364562118125,2.7295,-0.0131959508315256,23.6,0.081682,0.053619303,-0.286416324,-0.033332,-0.044273,0,1,0,0,0,0
2017-03-31,DVN,-35.11927052,3.393863285,50.6,-0.0631364562118125,2.7295,-0.0131959508315256,23.6,-0.010827,-0.603975535,-0.542702703,0.457532,-0.054367,0,0,0,0,1,0
2017-03-31,EOG,27.11263739,4.042978045,50.6,-0.0631364562118125,2.7295,-0.0131959508315256,23.6,0.3165469999999999,0.523960355,-0.160417107,-0.047988,-0.07245,0,0,1,0,0,0
2017-03-31,XOM,12.78321327,1.9615929,50.6,-0.0631364562118125,2.7295,-0.0131959508315256,23.6,0.06483,0.111131969,-0.2844257,-0.026432,-0.021352,1,0,0,0,0,0
2017-04-30,BP,10.96338824,1.152669456,49.33,-0.025098814229249,2.668,-0.0225315991939915,23.24,0.438905,0.859221942,0.172979723,0.00366,-0.017086,0,0,0,1,0,0
2017-04-30,COP,23.45516715,1.676509784,49.33,-0.025098814229249,2.668,-0.0225315991939915,23.24,0.552292,3.208754209,0.269172072,0.01638,-0.043255,0,0,0,0,0,0
2017-04-30,CVX,13.96344596,1.378995612,49.33,-0.025098814229249,2.668,-0.0225315991939915,23.24,0.393547,1.479619565,0.048099351,0.013536,-0.026629,0,1,0,0,0,0
2017-04-30,DVN,-33.91883789,3.210623724,49.33,-0.025098814229249,2.668,-0.0225315991939915,23.24,0.138349,1.373177843,-0.123159785,0.04898,0.09777,0,0,0,0,1,0
