Simulation_Number,Annual_Return
206,0.496645849716782
207,0.4321541088151239
208,0.0198132976358267
209,0.9361260035221144
210,-0.3581564166372101
211,0.2227782802735827
212,-0.1303660367598103
213,1.1502464476391938
214,0.1703678360764124
215,-0.5189070403340619
216,1.374258861034278
217,0.0378849070621225
218,0.3898628643081974
219,1.3089471509756638
220,1.5945484614027134
221,0.5634108750888529
222,-0.0957126778913042
223,0.988824994311562
224,-0.0075573346097257
225,-0.522662127452616
226,0.4779582143601504
227,0.5759984063692862
228,0.4779665267676094
229,0.0507956967143023
230,0.4958985705725871
231,0.5666661419050734
232,0.427023220454706
233,0.7913601509660713
234,0.3297022848201898
235,-0.0067504029313543
236,0.6811367270046038
237,0.1399086635031952
238,-0.0836749290470824
239,0.1906491811649164
240,0.1010562297105395
241,-0.1252462148736032
242,-0.0326188222235354
243,-0.5029677835012201
244,0.0418091001444744
245,1.1357336427154046
246,-0.2586550495347378
247,0.7646756366001806
248,1.7182861103510851
249,-0.4578462793946346
250,0.2076697783493135
251,-0.0869916919257498
252,0.133612665874294
253,-0.1622793836798116
254,0.9971527995505304
255,-0.0770533109142843
256,0.0546145628297696
257,0.5777587204421724
258,0.9301784031556724
259,0.214623622706332
260,0.0968890837727589
261,0.0221842277415236
262,-0.1701341734429307
263,0.4077542687803892
264,0.2844630333387101
265,0.3621959363924341
266,0.2631721545930225
267,0.5803591321397448
268,0.4321955205865164
269,0.9394904482483872
270,-0.4035790838354884
271,0.0400091580950121
272,-0.2412430693620045
273,0.0120795611172994
274,0.1786628894457018
275,0.5074464674803405
276,0.3788166052215971
277,-0.0770802496152734
278,-0.4647955417331095
279,-0.360467792378485
280,-0.0401674225850844
281,-0.2272736948267085
282,-0.3388308797413861
283,0.3795265063656448
284,1.5416037253484918
285,0.2127609550711424
286,0.4301613535111923
287,0.6156300606470024
288,-0.3963595796702754
289,0.2053868888779244
290,0.3581018017204564
291,0.2338046230609682
292,0.7285828518135438
293,0.436371489617201
294,0.0607820995349486
295,-0.1020011264019367
296,-0.002748238816272
297,0.1599905402574675
298,0.4381261341600817
299,-0.1094881422065587
300,-0.1246881679177179
301,0.3215244919552327
302,-0.3932262146777694
303,0.3738912536874299
304,0.2707393065423169
305,0.4986148184220693
306,0.0754958173255497
307,0.0989311283772449
308,0.0583871999741805
309,0.4478504032396295
310,0.1554139904527594
311,0.092006963500772
312,0.0345296563449997
313,0.3791261461711255
314,-0.5351371975661555
315,-0.1281045004924006
316,0.940122503948332
317,0.2347272852794764
318,0.0645580105602672
319,0.2569296429683307
320,0.2591357606040496
321,0.6304105798189767
322,0.4159886934636883
323,0.1182311347071383
324,0.4000520570148211
325,-0.3601601934024481
326,0.1663738938521068
327,-0.401341615265666
328,0.2522051773804838
329,0.030552502419934
330,0.3670794293688884
331,0.4448464147120872
332,0.3808121890048861
333,-0.1287980132692942
334,-0.1489162269879032
335,0.072038395541419
336,0.2163473541779947
337,0.0867117577062595
338,-0.0162782605876469
339,0.3120354612078495
340,0.0872399223449378
341,-0.2252557566527923
342,-0.1680212226770332
343,0.6213227738903551
344,0.2883187191748773
345,0.1351765617925679
346,0.948833058964061
347,1.5836404242606137
348,-0.2833514970342566
349,1.1162081647117796
350,1.5466917465939236
351,1.6739874483943682
352,0.2608316298560611
353,0.4228455331365979
354,0.8070866613277534
355,0.650655662281987
356,0.5453957809035608
357,-0.3289027808867193
358,0.3206082521110169
359,-0.3294110332379286
360,0.7856251586738767
361,0.1745701062175204
362,0.9906701450170196
363,0.9555293218351836
364,0.3699502914385493
365,0.2921766773483634
366,0.504904772041723
367,0.6619084667748214
368,0.2666355529200495
369,-0.196462648842286
370,0.2598756647723399
371,-0.3033689716236257
372,1.5820358066686406
373,0.6961861818800703
374,-0.0312490785798461
375,0.060303845936958
376,-0.1988155886636093
377,0.7274338095787405
378,0.2089159399649187
379,-0.2708070038210726
380,-0.0431024902788929
381,0.0352047884594444
382,1.3210588730379669
383,-0.0867180698763394
384,-0.0079259732838158
385,0.4004528144259847
386,0.90762382178391
387,-0.3343293345478464
388,0.1571641744662355
389,-0.4573964002167704
390,0.6426763044351576
391,-0.0780126903732167
392,0.1583178850085924
393,1.4420239013944358
394,0.6878891125278432
395,0.0910024840256684
396,0.4280379348861358
397,-0.1305917603093093
398,-0.0095942958284547
399,-0.0586455843310997
400,0.3966769090104289
401,-0.5880414048903275
402,0.3428791691584429
403,-0.0525539734104433
404,0.0698134720582475
405,0.1522115553592462
406,0.5038617822409013
407,-0.3170139644975823
408,0.612265153436246
409,0.546574417004047
410,0.0978775375231539
411,1.200900574500272
412,0.2204417924293034
413,0.5620934218639013
414,0.3814974300098108
415,0.203909888785295
416,-0.0900976063045286
417,0.1974694788211937
418,0.576229354297036
419,-0.1430109398739407
420,0.3819614640769235
421,0.2199567911096807
422,-0.044784790889503
423,0.1247060559851569
424,0.3072276522847919
425,-0.3302648905932102
426,0.278497862088445
427,-0.3334131275537981
428,0.2191012961298504
429,1.115701008739217
430,0.156669130349387
431,-0.0668051580890717
432,0.1514795134564648
433,0.3236482155149645
434,-0.1688250880728488
435,0.5443495756165961
436,0.0787062049523905
437,0.3478410078721263
438,1.904931605687742
439,0.1708805031318632
440,0.2075316018344764
441,0.8887411168356953
442,0.9482334738857684
443,0.4530535614804096
444,0.2586307156124388
445,-0.337562843752248
446,1.188102370033914
447,0.053707889176606
448,-0.0557610276025641
449,-0.1596523639151571
450,0.7810157043780457
451,-0.099791989189283
452,0.1177137646847403
453,-0.2434974214539897
454,-0.024343686188966
455,-0.4444706200182612
456,-0.0675797249742178
457,-0.1457277096634218
458,0.303047250406032
459,-0.0341786132212913
460,0.7008045792473812
461,-0.2408079468274507
462,-0.0099983007745891
463,1.0231947669524728
464,-0.0177130263337516
465,0.1049743338148085
466,-0.0201926694474933
467,0.3239193236252755
468,0.5693592978784776
469,-0.0125343389980798
470,0.5047798758060507
471,0.8564540076785359
472,0.1447418309453918
473,-0.1472997255287714
474,0.6674228141208263
475,2.37719617540948
476,0.6750443265152122
477,1.1822076803589343
478,0.2536411361259645
479,0.7523544250230056
480,0.1664257051279789
481,0.3199464686201423
482,0.9058849810881342
483,-0.1903556264234418
484,0.1800309789554239
485,-0.0292227305854692
486,0.6281185476177256
487,0.2988172189100651
488,0.2539928178133437
489,1.1134393183334703
490,0.1380549034510163
491,1.410044672031134
492,0.2148541418814995
493,0.2326034637239511
494,-0.4032867277657512
495,0.7651926787775103
496,0.8517974365644723
497,0.7944026305219019
498,0.3622741218598739
499,0.0719678706990976
500,0.4887832175184383
501,0.2732211608145292
502,0.4513625779561128
503,0.8328320399630524
504,-0.0226168494098948
505,-0.296933069139391
506,0.7498818908899227
507,0.5304818813803149
508,1.84493340728708
509,-0.1334555576423072
510,-0.3532990057923908
511,0.6587873130946045
512,-0.3731882988955715
513,-0.0044727935188879
514,0.0023810103626327
515,1.0189917534465125
516,0.0747671372326774
517,0.322191524009414
518,0.4142542134198868
519,0.5009712138887559
520,1.2623959639902211
521,0.1885033007594634
522,0.0962634187315196
523,1.0362533924406012
524,1.7333952971275202
525,-0.2070001615510164
526,-0.0131384010052185
527,0.1267100844657609
528,0.507319437312155
529,-0.112688916402076
530,0.3333773745927795
531,-0.1516680425244811
532,0.347124098889231
533,0.3511933576232278
534,1.0934473788895356
535,0.3202237415004465
536,0.3033867523794675
537,-0.3508334519832418
538,-0.0534850981604214
539,-0.3538889408671875
540,0.3595164035694707
541,0.0405601994245645
542,0.0511883357611253
543,0.1864925670459716
544,-0.0843342468370379
545,0.998155726147574
546,1.7611879121180576
547,0.099047697265411
548,0.1362002206454611
549,0.6111985611225779
550,0.0109964840034209
551,0.034206193565162
552,0.177300158690383
553,0.0010627437007353
554,-0.1394068798855415
555,0.5041440601159193
556,0.3608826127485787
557,1.319386209938608
558,0.0528388935855175
559,0.4390900384284459
560,-0.1973190898897158
561,0.1656387262591594
562,-0.1815468974659048
563,-0.0380074290130043
564,0.0977739403450175
565,-0.2415660422761865
566,-0.0439731407745551
567,1.716235520038652
568,0.3716197255033422
569,-0.0629501894929771
570,-0.1314887992224033
571,-0.0150620674499011
572,0.1107466952721674
573,0.1458165202853707
574,0.3490006795556937
575,0.12490853737423
576,0.4631184173717906
577,0.2240081673567415
578,0.3653154823804894
579,0.1507336981058384
580,0.0909286170405889
581,0.1302401631208165
582,-0.2133714305042858
583,0.4379233726084501
584,1.1926263684500222
585,1.177516911873192
586,0.1710053309815131
587,0.0838619328672214
588,-0.2547471592123037
589,3.0073706282581023
590,0.0842238265209791
591,-0.342781277245767
592,0.4735018085665461
593,0.1201927131085192
594,0.3675644805041513
595,0.5069175843095506
596,0.2452463527260082
597,0.6880177355182677
598,-0.2884042516971297
599,1.3666503282669331
600,0.7322142388359272
601,1.1362936694046415
602,0.4721688073906964
603,-0.0152889959510194
604,0.6191272840979045
605,-0.3426112007912557
606,0.3542357075436444
607,-0.2283050854844944
608,0.2967736109733798
609,0.2452252112975352
610,0.3777646189930905
611,0.3126528228689513
612,0.7423149339652242
613,-0.044862492183279
614,0.518247859079187
615,0.751519698698857
616,-0.0575935408538196
617,-0.7211931438021044
618,-0.1688718838127216
619,0.1490379100499004
620,0.2941067541295088
621,-0.2131933350309005
622,1.0693771466910331
623,1.594777964676064
624,-0.481669589782969
625,0.5339922312510714
626,0.3399623327220422
627,1.124307825887608
628,1.2907525157297457
629,-0.2260408707650349
630,0.2420325760814519
631,-0.3192299216328815
632,0.3725193330006091
633,-0.3750907102389857
634,-0.0049121304495064
635,0.1425034606076771
636,0.1484987937123543
637,0.7022113128829359
638,0.0897085862968163
639,0.6493889724871731
640,1.915751317442021
641,-0.0911240764252615
642,0.1180842682170131
643,0.1553906914300264
644,0.1258877206337987
645,0.2089954076578037
646,0.183584027822883
647,-0.0199190485072761
648,-0.0502354240372346
649,0.1726577586215734
650,-0.2351766528430613
651,0.6626500827209132
652,-0.0992160067003431
653,0.0722514238974001
654,-0.0342613558602323
655,-0.1270050515777415
656,1.1016440697050984
657,0.6186004687671676
658,0.6889707156067693
659,0.2600679625121651
660,0.7192157426925525
661,-0.2944783084658874
662,0.5994447708742163
663,-0.0054451129064221
664,-0.0271918179193734
665,0.706754287652557
666,0.0897105314101882
667,0.0621923874514265
668,0.3289446656072534
669,1.0096122159989878
670,0.2402980854151044
671,0.0533124900120045
672,0.4269250713246406
673,0.1485295048996555
674,0.7165139345680802
675,1.102167539593221
676,0.22615204478833
677,-0.4989403515211278
678,0.2369332674255271
679,0.2983568072568272
680,0.7815549761244687
681,-0.3908748259107746
682,0.1140459967593412
683,0.7456360220334259
684,1.81235376260982
685,0.8334398775060852
686,0.1729351133208716
687,1.8250629183741476
688,-0.0475977054711002
689,0.6603109109257272
690,-0.4694508001791936
691,1.33296838498517
692,0.9355445045131628
693,0.3114991661317459
694,0.1314355940834839
695,-0.2853741622903132
696,0.4221425898175899
697,1.354019609526072
698,0.2501388194816754
699,0.2318495057919722
700,0.3067819523933179
701,0.1320076675049857
702,0.2511272953642227
703,0.5123699946069251
704,0.5548553254762054
705,1.3211369603012182
706,1.701151387405821
707,0.5950478864173001
708,-0.3517163728876744
709,-0.0782657737859677
710,0.4264438407536881
711,0.2998729819197172
712,-0.1832533511794554
713,0.5288725673792842
714,-0.2417430566772649
715,0.7241607246739117
716,0.1060885730480496
717,-0.1181384793686672
718,0.2347095194576027
719,0.7064631016743705
720,-0.1254404868981993
721,0.8052913845421223
722,0.7951019585144385
723,0.3111860759616289
724,1.261255925388089
725,-0.2580755594863485
726,0.0458573012678986
727,0.0800604439860499
728,0.485911583558902
729,0.1000407256643105
730,0.1757858205317466
731,0.186441673396924
732,-0.1383018100053576
733,1.2404145005995857
734,0.1985693355692344
735,0.4369448927069317
736,0.8644175223426829
737,0.47896034437154
738,-0.3365228352652589
739,0.2365213388909997
740,0.64327167710745
741,1.7626315788374964
742,-0.0681410043409571
743,0.2226883452664358
744,0.974218204983434
745,0.1428596028800703
746,0.2058674437596761
747,0.4691306530391432
748,-0.3918478340574741
749,-0.4560047633355356
750,-0.2493021969866314
751,0.5565395382505605
752,0.3630826360125476
753,0.0860911987043353
754,0.2324441771522316
755,0.0650370037526779
756,-0.0586049605398378
757,0.0517807913597716
758,-0.4605197050905095
759,1.1680276473775169
760,0.1701679066024677
761,0.5217481665956993
762,-0.3902910484138783
763,-0.2371397403063525
764,0.2679255990365421
765,-0.4816726091787315
766,0.6122867961429868
767,0.2102173279474772
768,1.5474260246727236
769,0.1880980339790545
770,0.3037044334675007
771,-0.2623856113041642
772,0.3229701344596307
773,0.075896438888547
774,0.4302029939446352
775,-0.2346916797609956
776,-0.290709124417416
777,0.2386498536659718
778,0.2105070901675214
779,0.0800261604508805
780,0.0059290181717401
781,-0.2910313371472511
782,0.9610840432287636
783,0.129651729155598
784,-0.2658277626348218
785,0.7948412000380951
786,-0.0466274349498178
787,0.2089552711227507
788,-0.0082658278379736
789,0.9053567310474356
790,0.2100901864013395
791,0.2435659064563193
792,0.5126840166311355
793,0.1034601312515246
794,-0.2476305363794051
795,0.2254896673913993
796,-0.294706427709641
797,0.6143149298950312
798,-0.0773370569651931
799,1.2904661674414606
800,-0.4445377887312166
801,-0.2113384440154373
802,0.6613767060897315
803,0.1783760914979131
804,-0.0438696567438179
805,0.0931761423448991
806,-0.2054985989871756
807,0.4488191481104835
808,0.2652319929174906
809,1.07936498577635
810,-0.2722747076432539
811,-0.3714096524513941
812,1.4250820408733509
813,0.4043128760231262
814,-0.0616789511770919
815,0.424387516003087
816,1.485257062329997
817,0.5465138260127451
818,-0.0701141109386537
819,0.6018996931572664
820,-0.2835674123046264
821,0.4189030572768146
822,-0.0377434949413003
823,-0.0892574380801916
824,0.2257596641514501
825,0.622460147533856
826,0.5981623462760766
827,0.865716608266802
828,0.3711445946722145
829,0.7746763112171395
830,1.1747405888842328
831,-0.0464752252287732
832,0.2125290081888922
833,0.927663071703044
834,0.9024219383214542
835,0.5468467185418184
836,-0.3647871172627862
837,0.0111576280232066
838,0.31744077480064
839,0.2521689368103292
840,-0.3258288650566731
841,0.4267806879156697
842,0.0277882468907841
843,-0.0546557432947107
844,1.1499351858825024
845,0.6270353556700958
846,-0.2997677994517749
847,0.1739351899507271
848,0.902143658013165
849,0.2251902983119302
850,0.0524326470901559
851,0.7176595342915273
852,-0.1464837563615247
853,1.2799635105729794
854,1.4750050672756108
855,1.1056390679887214
856,-0.1680150511302633
857,0.0932322687380198
858,0.4847870036080144
859,-0.1466821090124983
860,-0.1949105583087975
861,-0.065622697685446
862,-0.1926865401748646
863,0.6868664741830308
864,-0.1170964141344395
865,0.358397598912284
866,0.2758774053117874
867,0.5702037475746655
868,-0.0407151169875222
869,0.7250456989584564
870,0.3564959602643316
871,0.5500495201229514
872,0.8136281178950411
873,0.6384943967135335
874,0.0838120893345384
875,0.1720364352268961
876,0.0085028400688831
877,0.0376863569352474
878,0.0420208082991078
879,0.135242369689116
880,0.3731246432222346
881,0.5311625771448887
882,0.3277260411136702
883,0.6758805253045801
884,0.1121554490629141
885,0.1305541363058424
886,0.1265658908821194
887,0.5072685377366706
888,-0.0556424456762717
889,0.1895257563238084
890,0.3374253279784462
891,0.6839772677647753
892,0.1133421486494048
893,0.8282426914033654
894,0.1808596819991004
895,0.3366725773142269
896,0.3800667051156654
897,0.1133803800341153
898,0.1015266617736616
899,0.372617382684842
900,0.0841805836625484
901,-0.2071305795767667
902,0.1081058157380319
903,0.1986306383327409
904,0.2463218528479125
905,0.2322244457535218
906,0.9016034078292612
907,-0.2302899917961973
908,-0.0978123764345609
909,1.350148793386306
910,0.2599852218449736
911,0.4116127139493286
912,0.4296361175717447
913,0.3667434293163134
914,0.7239573684646874
915,0.9696328435459232
916,-0.2897770548945774
917,-0.090998597861045
918,-0.074938411831211
919,0.011638246644859
920,0.0349527261437285
921,0.2263096446492649
922,0.0184419754265408
923,0.1105036789093762
924,-0.1760849845194599
925,0.3222873237731964
926,-0.3717027426533191
927,0.0586407478429462
928,0.9353350048253466
929,0.1190210505452098
930,-0.4923993125983171
931,-0.1468429404628205
932,0.0317101136737931
933,0.0609834569069334
934,-0.2323303058145349
935,-0.1953202332438978
936,0.7483094461541944
937,0.6731527924234773
938,0.1704181858703775
939,0.0852641467566355
940,0.710823276029797
941,-0.5387129544460711
942,0.7529810414168443
943,-0.1206163499851696
944,0.101153485632101
945,-0.291612270548474
946,0.7595419076118142
947,0.1781544334923694
948,-0.0280107337464105
949,0.4452355018660334
950,0.4209974641067782
951,-0.2371509284802875
952,0.3856280016739968
953,0.867716693283006
954,0.827965531601077
955,0.5596718635364586
956,1.2764278084595224
957,0.1383131483890252
958,0.3748243389270353
959,0.5049545008791017
960,0.0697482892693599
961,0.2256584050598107
962,-0.1700677312888654
963,0.1891704082906893
964,-0.276644737023379
965,0.3801537294527362
966,0.0483413557534175
967,-0.1028441208928994
968,0.0658914324511528
969,-0.151453488006535
970,0.8618834124935191
971,0.6005492005037947
972,0.5875620217257991
973,-0.1127668929474492
974,1.6781921090668894
975,-0.3789845038184954
976,1.4069619755507512
977,0.2607221184468753
978,-0.3485033909328745
979,1.971133529048668
980,0.9244258553895764
981,-0.0590062048544755
982,-0.1744727151588013
983,0.5389720635276252
984,-0.23916222736232
985,0.683390328183102
986,0.2899960935588841
987,0.3677111489960212
988,0.8771741969488014
989,0.2711393285123016
990,0.5620201124291013
991,0.6163840087659223
992,0.1101408987743222
993,0.6549378558738299
994,-0.1469576612283935
995,0.0120451146705229
996,0.3026212833382982
997,0.6987864247282511
998,1.050680256045109
999,1.0011322929304036
1000,0.1487516966592579
1001,0.5475407798107916
1002,0.3866422281543171
1003,-0.2459653261373811
1004,0.2930866694191805
1005,0.8508826624154673
1006,0.0080632591681728
1007,1.058020379001804
1008,0.3991888332430024
1009,0.0233831273096258
1010,0.8622818437824378
1011,0.3572699307601057
1012,0.3828390490226254
1013,-0.3056396093850158
1014,0.5783901308200265
1015,-0.0939095837303284
1016,0.9360462205727194
1017,0.0067632752681565
1018,-0.2720291665188786
1019,-0.0384281117499868
1020,-0.1316705583506258
1021,0.9501549455167068
1022,0.0688826121845176
1023,0.1059467732713983
1024,-0.2705454954662885
1025,-0.2586062988669033
1026,-0.2231439566236934
1027,-0.2309884767543873
1028,-0.1510429728779239
1029,0.6621428855084737
1030,0.6173809456131578
1031,0.0474110119669279
1032,0.2358454896618937
1033,0.9367917222090164
1034,0.5236652669224995
1035,1.1920589773967951
1036,0.0369544010073086
1037,1.5837312570835338
1038,-0.2176196841587049
1039,0.1690386678565805
1040,0.7781503568011445
1041,0.1919839727691861
1042,0.1240906773874463
1043,0.4746138136945683
1044,0.7230810492199209
1045,0.1897950140088489
1046,0.416843519885373
1047,-0.0671325791708538
1048,1.1721439003316152
1049,-0.2663853174258417
1050,0.3178256741020426
1051,1.1301485781239426
1052,-0.4162081065844425
1053,0.8779166740341253
1054,0.3289142230974753
1055,-0.4498757625542214
1056,-0.252423894710386
1057,0.2262032810747121
1058,-0.0665449394137234
1059,-0.5134363598233358
1060,0.4342257156677147
1061,-0.0244831376332022
1062,0.7031539999921539
1063,0.045191262674046
1064,1.118901911131171
1065,-0.0011488924421936
1066,0.4733107040976227
1067,-0.134492288011452
1068,0.1665006556059598
1069,-0.2218715283374547
1070,0.1906308722630969
1071,1.3396688950999618
1072,0.6790057589136576
1073,0.7857413450125681
1074,0.518340199098885
1075,0.2197120183022964
1076,0.6425961576684895
1077,0.3922227198796262
1078,0.1027837730342782
1079,1.3160749460890884
1080,-0.2458813222387649
1081,0.0988351847513526
1082,-0.0573288182695281
1083,0.1967529508878993
1084,-0.1501622545498038
1085,0.3000153929605704
1086,0.1046604995996804
1087,0.2661194128356952
1088,0.0775661582077256
1089,0.7625231251924487
1090,0.0067030870681976
1091,-0.1813570994367028
1092,0.642501868040761
1093,0.0590525162470969
1094,1.5815217737593672
1095,0.2545286267965789
1096,0.1564498406607879
1097,1.4943999043637994
1098,0.1440388802424748
1099,-0.054064249648192
1100,-0.3443763019732377
1101,0.3065613070232977
1102,0.3639019621478285
1103,-0.1541582951752533
1104,-0.3226385449667233
1105,0.3103071193367948
1106,1.1145670453200291
1107,-0.0657023868775263
1108,0.6876813071912851
1109,-0.1781321148626103
1110,-0.4184110415336619
1111,0.1048775109205812
1112,0.2339815934858944
1113,-0.2648699639890991
1114,0.5289034727225521
1115,0.4001641436932077
1116,0.9347616611154832
1117,-0.0290420072530189
1118,-0.2273051068635089
1119,1.028195221792576
1120,-0.3152508680347593
1121,0.3704864029214936
1122,0.8673388523524133
1123,0.3811373081746219
1124,-0.4698726823721321
1125,-0.1837322006075558
1126,0.2851984923418831
1127,0.3251438967426479
1128,0.3637999724066496
1129,0.6392390631737264
1130,0.4486205985241749
1131,-0.1283780130009093
1132,-0.0013420573852465
1133,0.3296544740222171
1134,0.3041597604636152
1135,0.7012478728755358
1136,0.2149174918107756
1137,0.8945976520294998
1138,0.3161741130639826
1139,-0.263784012253753
1140,0.5594700842259561
1141,0.6517847881266292
1142,0.8792982972561936
1143,0.0869970443976224
1144,0.9895964737759532
1145,0.5519432505085853
1146,0.247528456477923
1147,0.3632717632500291
1148,0.636386919955314
1149,-0.0351151900384135
1150,-0.0198483390112771
1151,-0.1937591025724072
1152,0.1032790905643032
1153,0.312282192685118
1154,0.6319871366424721
1155,-0.0954329631586653
1156,0.1304948335368738
1157,0.2466530630018555
1158,0.0465875494405783
1159,1.1738228987116588
1160,0.5241840841000218
1161,0.180842020369937
1162,0.0888084255467753
1163,0.594046261122785
1164,0.7983512734381211
1165,0.2824775905466956
1166,0.2614397297330832
1167,1.309474111803929
1168,1.528239325155582
1169,0.676405015160696
1170,0.782984900020931
1171,1.3342764831490106
1172,0.1360018866234369
1173,-0.3590077095713921
1174,0.7295495126481473
1175,0.2315478756357156
1176,-0.3169284889803268
1177,0.7066049652313438
1178,0.2467521227435871
1179,0.5909384972361238
1180,0.3833821123220686
1181,0.1791122067517696
1182,0.2770452919071895
1183,1.2294410274632095
1184,0.4662487970529445
1185,0.8996423953303145
1186,0.0457779175362755
1187,1.040251935372181
1188,0.6880166001317292
1189,0.8507362529231786
1190,0.2297672772238337
1191,1.095987528864068
1192,-0.4677202020095992
1193,-0.3018901897285284
1194,-0.0627511876526838
1195,0.2860841599273234
1196,0.7570887254659915
1197,0.5525971743400957
1198,-0.4127283498646518
1199,1.0789861046816984
1200,0.4545704823478258
1201,0.4686133592709591
1202,-0.285547022721778
1203,-0.4575951893672506
1204,0.1412103210624464
1205,-0.228737364386466
1206,-0.1489162569980763
1207,-0.2681349403454807
1208,0.9086495639488532
1209,1.433244968630898
1210,-0.0138701377372997
1211,1.403626780473043
1212,-0.0473850010093942
1213,0.3236987324314153
1214,0.4109929568807449
1215,0.9556350644517172
1216,0.4502619497207825
1217,1.6057960059072642
1218,0.2374704722814204
1219,0.4187874882672544
1220,-0.1701680617408736
1221,0.7009737935322111
1222,0.7977121399732587
1223,0.4238051110083385
1224,0.1741325064818446
1225,-0.1109413402193282
1226,-0.206424921517673
1227,0.5985892032648896
1228,-0.2956720165192926
1229,0.2778402840764205
1230,0.0284697743051396
1231,0.3476894411804601
1232,-0.1045424860038727
1233,0.0071066735000162
