End Date,,
Span,,
Start Date,9,
Frequency,269,
,,
,,
IQ_PRICEDATE,,
IQ_PRICEDATE,COP,SPX
44764,0.063216238,0.025602286
44757,-0.041290729,-0.009159449
44750,-0.049681264,0.01963865
44743,0.008535621,-0.021871689
44736,-0.030189861,0.064564496
44729,-0.197637584,-0.057601846
44722,-0.010921055,-0.050413081
44715,0.030715485,-0.011652811
44708,0.091220717,0.066110222
44701,0.025085358,-0.030131947
44694,-0.044386654,-0.023717124
44687,0.127407879,-0.001885847
44680,-0.005103644,-0.032626552
44673,-0.05287554,-0.027417429
44665,-0.016302827,-0.021168711
44659,0.02455761,-0.012448344
44652,-0.061576097,0.00073858
44645,0.079317276,0.018054051
44638,0.012092263,0.061806807
44631,-0.018549944,-0.028541223
44624,0.098608526,-0.012468616
44617,0.018297427,0.008374896
44610,-0.041595306,-0.015381316
44603,0.023080512,-0.017973774
44596,0.029701801,0.015673124
44589,0.078578365,0.007849493
44582,-0.046345405,-0.056732427
44575,0.075644918,-0.002930858
44568,0.117206949,-0.018428506
44561,0.016719643,0.008673109
44553,0.037603891,0.022903047
44547,-0.066403621,-0.019197762
44540,0.033469301,0.038391161
44533,-0.005176185,-0.011893811
44526,0.02686397,-0.021878932
44519,-0.038004522,0.003511256
44512,-0.040954181,-0.002845505
44505,0.012887605,0.020181714
44498,-0.010334029,0.013438806
44491,0.021311014,0.016525579
44484,-0.010411158,0.018317897
44477,0.068758979,0.008169498
44470,0.078129773,-0.021923402
44463,0.103530084,0.005147491
44456,0.057240264,-0.005519024
44449,-0.009068237,-0.016809058
44442,-0.008812065,0.006080353
44435,0.075232225,0.015369232
44428,-0.057173513,-0.005617437
44421,-0.009380529,0.007391293
44414,0.007848763,0.009530089
44407,0.013010434,-0.003594269
44400,0.004740772,0.019677139
44393,-0.076999758,-0.009601335
44386,-0.041753007,0.004136763
44379,0.023487097,0.016955989
44372,0.065704932,0.027530038
44365,-0.040687087,-0.018810517
44358,0.002005167,0.004258504
44351,0.073735167,0.006349759
44344,0.001617218,0.011850738
44337,-0.01539288,-0.004034239
44330,-0.002455085,-0.013589189
44323,0.116542677,0.012534835
44316,0.028559986,0.000343771
44309,-0.026815394,-0.001162637
44302,-0.002732721,0.013836951
44295,-0.051647559,0.027415654
44287,-0.018532072,0.011536257
44281,0.046387986,0.015776659
44274,-0.111336446,-0.007505133
44267,0.014569738,0.026732247
44260,0.121707452,0.008292078
44253,0.074142821,-0.024204317
44246,0.026717533,-0.006881585
44239,0.071434637,0.012683191
44232,0.10966773,0.046626307
44225,-0.062309672,-0.032956377
44218,-0.053856316,0.019525169
44211,0.009395832,-0.014652658
44204,0.117779534,0.018644836
44196,0.0126613,0.014449525
44189,-0.036359105,-0.001551862
44183,-0.05749765,0.012768379
44176,-0.017845013,-0.009521607
44169,0.034829269,0.017078121
44162,0.078940574,0.022902352
44155,0.121323816,-0.007410597
44148,,
